gamma_ps_inv,r_nm,eta,mean_trapping_time_ps
0.05,3.3157894736842106,0.692139590429922,9.93965733923638
4.257894736842105,3.3157894736842106,0.9710956126001045,6.541153852048218
8.465789473684211,3.3157894736842106,0.9802879279429342,6.103775074808414
12.673684210526316,3.3157894736842106,0.9819458105707454,6.026066041754367
16.88157894736842,3.3157894736842106,0.9814800733784382,6.078004506634035
21.089473684210528,3.3157894736842106,0.9794254415241069,6.222425023246075
25.29736842105263,3.3157894736842106,0.9758699155983273,6.430229311083725
29.505263157894735,3.3157894736842106,0.9709814269018925,6.677067354576257
33.71315789473684,3.3157894736842106,0.9646923439983581,6.942098374977217
37.921052631578945,3.3157894736842106,0.9571077670397422,7.211033744123369
42.12894736842105,3.3157894736842106,0.9484349619828055,7.474907620604619
46.33684210526315,3.3157894736842106,0.9388393441470011,7.727790652571845
50.54473684210526,3.3157894736842106,0.9284546888639643,7.965935184708304
54.752631578947366,3.3157894736842106,0.9174703410374285,8.18798361244904
58.960526315789465,3.3157894736842106,0.9061077729062021,8.394062155509397
63.16842105263157,3.3157894736842106,0.8944951920226689,8.58437967204566
67.37631578947368,3.3157894736842106,0.8827801094691345,8.759918953165759
71.58421052631579,3.3157894736842106,0.871022230145134,8.921241499859176
75.7921052631579,3.3157894736842106,0.8593589165767368,9.069917740695132
80.0,3.3157894736842106,0.8478434448447054,9.206893757434957
0.05,3.526315789473684,0.6216577964803636,10.440415161059802
4.257894736842105,3.526315789473684,0.9429024017980471,7.5653244790027685
8.465789473684211,3.526315789473684,0.9582802903232897,7.1719757803677275
12.673684210526316,3.526315789473684,0.9609873816207356,7.1116114549903395
16.88157894736842,3.526315789473684,0.9596519370048109,7.176263821287509
21.089473684210528,3.526315789473684,0.9551924674665127,7.330764731512423
25.29736842105263,3.526315789473684,0.9480568484502992,7.54359605622161
29.505263157894735,3.526315789473684,0.9386144017833686,7.786851188656001
33.71315789473684,3.526315789473684,0.9273038780040977,8.040247099732738
37.921052631578945,3.526315789473684,0.9144767513279672,8.289531903811548
42.12894736842105,3.526315789473684,0.9006112570770195,8.527512139928787
46.33684210526315,3.526315789473684,0.8860234458989797,8.749449201799038
50.54473684210526,3.526315789473684,0.8710550478720949,8.953953233670921
54.752631578947366,3.526315789473684,0.8559688918691667,9.141131000267768
58.960526315789465,3.526315789473684,0.840975222596482,9.311587445581557
63.16842105263157,3.526315789473684,0.8262158835505244,9.466541348626784
67.37631578947368,3.526315789473684,0.811828789324189,9.607523184263162
71.58421052631579,3.526315789473684,0.7978875754506296,9.73590935359184
75.7921052631579,3.526315789473684,0.7844247552508417,9.852786202451249
80.0,3.526315789473684,0.7714718549365968,9.959391128604947
0.05,3.7368421052631575,0.5638456479366569,10.811846367139118
4.257894736842105,3.7368421052631575,0.8993227951026267,8.497983008274776
8.465789473684211,3.7368421052631575,0.9207418372297509,8.172343211006176
12.673684210526316,3.7368421052631575,0.9243494182239499,8.130975534263717
16.88157894736842,3.7368421052631575,0.9217426045591697,8.198264857199117
21.089473684210528,3.7368421052631575,0.9143682496774188,8.344077173331335
25.29736842105263,3.7368421052631575,0.903155533798234,8.537388514396664
29.505263157894735,3.7368421052631575,0.8891092350714154,8.75275409401305
33.71315789473684,3.7368421052631575,0.8730812889391503,8.971470472576137
37.921052631578945,3.7368421052631575,0.8558299234109532,9.182309736155666
42.12894736842105,3.7368421052631575,0.8379870662828296,9.379546517425199
46.33684210526315,3.7368421052631575,0.8200148569626238,9.560438699029033
50.54473684210526,3.7368421052631575,0.8022768724223566,9.724761864636832
54.752631578947366,3.7368421052631575,0.7850184666108044,9.873221581164684
58.960526315789465,3.7368421052631575,0.7683933456771829,10.006924493333441
63.16842105263157,3.7368421052631575,0.7525135007207508,10.12759949673455
67.37631578947368,3.7368421052631575,0.7374025279897182,10.236274339954528
71.58421052631579,3.7368421052631575,0.7230980516454673,10.334618805184304
75.7921052631579,3.7368421052631575,0.7095726932459157,10.423659288777447
80.0,3.7368421052631575,0.696808410481573,10.50442865668869
0.05,3.9473684210526314,0.5185000492564649,11.088760648223637
